,Unnamed: 0,comparison_name,estimate,intervention1,intervention2,lower,metric,outcome_name,pmid,result_str,review_name,upper,XML_file_names
46269,46269,"""Golimumab 100 mg q4 week + MTX vs placebo + MTX""",1.8753029301599997,"""Golimumab""","""Placebo""",1.45816016302,"""RR""","""HAQ Change ≥.22 (14 wk)""",19066176,"sig diff, pos","""CD008341 v. 2.0 Golimumab for rheumatoid arthritis.rm5""",2.4117796995500003,PMC2674549.nxml
46272,46272,"""Golimumab 100 mg q4 week + MTX vs placebo + MTX""",1.14384796782,"""Golimumab""","""Placebo""",0.942862730904,"""RR""","""Adverse Events (16-24 wk)""",19066176,no sig diff,"""CD008341 v. 2.0 Golimumab for rheumatoid arthritis.rm5""",1.38767620206,PMC2674549.nxml
46276,46276,"""Golimumab 100 mg q4 week + MTX vs placebo + MTX""",3.9850187265900003,"""Golimumab""","""Placebo""",1.0866197465,"""RR""","""Serious Adverse Events (16-24 wk)""",19066176,"sig diff, pos","""CD008341 v. 2.0 Golimumab for rheumatoid arthritis.rm5""",14.614472360299999,PMC2674549.nxml
46280,46280,"""Golimumab 100 mg q4 week + MTX vs placebo + MTX""",1.16748595506,"""Golimumab""","""Placebo""",0.7451191351500001,"""RR""","""Infections (16-24 wk)""",19066176,no sig diff,"""CD008341 v. 2.0 Golimumab for rheumatoid arthritis.rm5""",1.82926916107,PMC2674549.nxml
46284,46284,"""Golimumab 100 mg q4 week + MTX vs placebo + MTX""",7.471910112360001,"""Golimumab""","""Placebo""",0.88777381394,"""RR""","""Serious Infections (16-24 wk)""",19066176,no sig diff,"""CD008341 v. 2.0 Golimumab for rheumatoid arthritis.rm5""",62.8870100137,PMC2674549.nxml
46288,46288,"""Golimumab 100 mg q4 week + MTX vs placebo + MTX""",0.0,"""Golimumab""","""Placebo""",0.0,"""RR""","""Tuberculosis (16-24 wk)""",19066176,"sig diff, neg","""CD008341 v. 2.0 Golimumab for rheumatoid arthritis.rm5""",0.0,PMC2674549.nxml
46294,46294,"""Golimumab 100 mg q4 week + MTX vs placebo + MTX""",1.4943820224700002,"""Golimumab""","""Placebo""",0.09469745648649999,"""RR""","""Cancer (16-24 wk)""",19066176,no sig diff,"""CD008341 v. 2.0 Golimumab for rheumatoid arthritis.rm5""",23.5822345388,PMC2674549.nxml
46298,46298,"""Golimumab 100 mg q4 week + MTX vs placebo + MTX""",0.996254681648,"""Golimumab""","""Placebo""",0.289354494396,"""RR""","""All Withdrawals (14-24 wk)""",19066176,no sig diff,"""CD008341 v. 2.0 Golimumab for rheumatoid arthritis.rm5""",3.43012951217,PMC2674549.nxml
46301,46301,"""Golimumab 100 mg q4 week + MTX vs placebo + MTX""",1.12078651685,"""Golimumab""","""Placebo""",0.25700602239500003,"""RR""","""Withdrawals due to Adverse Events (14-16 wk)""",19066176,no sig diff,"""CD008341 v. 2.0 Golimumab for rheumatoid arthritis.rm5""",4.88767696826,PMC2674549.nxml
46304,46304,"""Golimumab 100 mg q4 week + MTX vs placebo + MTX""",0.0,"""Golimumab""","""Placebo""",0.0,"""RR""","""Withdrawals due to Inefficacy (14-16 wk)""",19066176,"sig diff, neg","""CD008341 v. 2.0 Golimumab for rheumatoid arthritis.rm5""",0.0,PMC2674549.nxml
46308,46308,"""Golimumab 100 mg q4 week + MTX vs placebo + MTX""",0.0,"""Golimumab""","""Placebo""",0.0,"""RR""","""Death (24-52 wk)""",19066176,"sig diff, neg","""CD008341 v. 2.0 Golimumab for rheumatoid arthritis.rm5""",0.0,PMC2674549.nxml
46343,46343,"""Golimumab 100 mg every four weeks + placebo (oral) versus placebo (injections) + methotrexate: Comparison of Golimumab to Methotrexate""",1.34090909091,"""Golimumab""","""Placebo""",0.985798746079,"""RR""","""ACR20 (14-24 wk)""",19066176,no sig diff,"""CD008341 v. 2.0 Golimumab for rheumatoid arthritis.rm5""",1.8239394168799998,PMC2674549.nxml
46345,46345,"""Golimumab 100 mg every four weeks + placebo (oral) versus placebo (injections) + methotrexate: Comparison of Golimumab to Methotrexate""",2.07692307692,"""Golimumab""","""Placebo""",1.1212460408299998,"""RR""","""ACR50 (14-24 wk)""",19066176,"sig diff, pos","""CD008341 v. 2.0 Golimumab for rheumatoid arthritis.rm5""",3.8471569222000004,PMC2674549.nxml
46347,46347,"""Golimumab 100 mg every four weeks + placebo (oral) versus placebo (injections) + methotrexate: Comparison of Golimumab to Methotrexate""",2.0,"""Golimumab""","""Placebo""",0.7024941195540001,"""RR""","""ACR70 (14-24 wk)""",19066176,no sig diff,"""CD008341 v. 2.0 Golimumab for rheumatoid arthritis.rm5""",5.69399784092,PMC2674549.nxml
46349,46349,"""Golimumab 100 mg every four weeks + placebo (oral) versus placebo (injections) + methotrexate: Comparison of Golimumab to Methotrexate""",1.33898305085,"""Golimumab""","""Placebo""",1.05689168763,"""RR""","""Good EULAR Response (14-24 wk)""",19066176,"sig diff, pos","""CD008341 v. 2.0 Golimumab for rheumatoid arthritis.rm5""",1.69636645972,PMC2674549.nxml
46351,46351,"""Golimumab 100 mg every four weeks + placebo (oral) versus placebo (injections) + methotrexate: Comparison of Golimumab to Methotrexate""",5.5,"""Golimumab""","""Placebo""",1.24284853688,"""RR""","""DAS Remission (14-24 wk)""",19066176,"sig diff, pos","""CD008341 v. 2.0 Golimumab for rheumatoid arthritis.rm5""",24.3392489933,PMC2674549.nxml
46352,46352,"""Golimumab 100 mg every four weeks + placebo (oral) versus placebo (injections) + methotrexate: Comparison of Golimumab to Methotrexate""",1.17647058824,"""Golimumab""","""Placebo""",0.8841712709389999,"""RR""","""HAQ Change ≥.22 (14 wk)""",19066176,no sig diff,"""CD008341 v. 2.0 Golimumab for rheumatoid arthritis.rm5""",1.5654015126700003,PMC2674549.nxml
46354,46354,"""Golimumab 100 mg every four weeks + placebo (oral) versus placebo (injections) + methotrexate: Comparison of Golimumab to Methotrexate""",1.03703703704,"""Golimumab""","""Placebo""",0.859197290614,"""RR""","""Adverse Events (16-24 wk)""",19066176,no sig diff,"""CD008341 v. 2.0 Golimumab for rheumatoid arthritis.rm5""",1.25168669401,PMC2674549.nxml
46356,46356,"""Golimumab 100 mg every four weeks + placebo (oral) versus placebo (injections) + methotrexate: Comparison of Golimumab to Methotrexate""",1.6666666666699999,"""Golimumab""","""Placebo""",0.40648569947999996,"""RR""","""Serious Adverse Events (16-24 wk)""",19066176,no sig diff,"""CD008341 v. 2.0 Golimumab for rheumatoid arthritis.rm5""",6.83364207235,PMC2674549.nxml
46358,46358,"""Golimumab 100 mg every four weeks + placebo (oral) versus placebo (injections) + methotrexate: Comparison of Golimumab to Methotrexate""",1.25,"""Golimumab""","""Placebo""",0.839670622817,"""RR""","""Infections (16-24 wk)""",19066176,no sig diff,"""CD008341 v. 2.0 Golimumab for rheumatoid arthritis.rm5""",1.86084871561,PMC2674549.nxml
46360,46360,"""Golimumab 100 mg every four weeks + placebo (oral) versus placebo (injections) + methotrexate: Comparison of Golimumab to Methotrexate""",1.0,"""Golimumab""","""Placebo""",0.0632052660248,"""RR""","""Serious Infections (16-24 wk)""",19066176,no sig diff,"""CD008341 v. 2.0 Golimumab for rheumatoid arthritis.rm5""",15.8214665153,PMC2674549.nxml
46362,46362,"""Golimumab 100 mg every four weeks + placebo (oral) versus placebo (injections) + methotrexate: Comparison of Golimumab to Methotrexate""",0.0,"""Golimumab""","""Placebo""",0.0,"""RR""","""Tuberculosis (16-24 wk)""",19066176,"sig diff, neg","""CD008341 v. 2.0 Golimumab for rheumatoid arthritis.rm5""",0.0,PMC2674549.nxml
46365,46365,"""Golimumab 100 mg every four weeks + placebo (oral) versus placebo (injections) + methotrexate: Comparison of Golimumab to Methotrexate""",2.0,"""Golimumab""","""Placebo""",0.183554071169,"""RR""","""Cancer (16-24 wk)""",19066176,no sig diff,"""CD008341 v. 2.0 Golimumab for rheumatoid arthritis.rm5""",21.7919437827,PMC2674549.nxml
46367,46367,"""Golimumab 100 mg every four weeks + placebo (oral) versus placebo (injections) + methotrexate: Comparison of Golimumab to Methotrexate""",0.5,"""Golimumab""","""Placebo""",0.12770258829000003,"""RR""","""All Withdrawals (14-24 wk)""",19066176,no sig diff,"""CD008341 v. 2.0 Golimumab for rheumatoid arthritis.rm5""",1.9576737116,PMC2674549.nxml
46368,46368,"""Golimumab 100 mg every four weeks + placebo (oral) versus placebo (injections) + methotrexate: Comparison of Golimumab to Methotrexate""",0.5,"""Golimumab""","""Placebo""",0.0931612613899,"""RR""","""Withdrawals due to Adverse Events (14 wk)""",19066176,no sig diff,"""CD008341 v. 2.0 Golimumab for rheumatoid arthritis.rm5""",2.68351883895,PMC2674549.nxml
46369,46369,"""Golimumab 100 mg every four weeks + placebo (oral) versus placebo (injections) + methotrexate: Comparison of Golimumab to Methotrexate""",0.0,"""Golimumab""","""Placebo""",0.0,"""RR""","""Withdrawals due to Inefficacy (14 wk)""",19066176,"sig diff, neg","""CD008341 v. 2.0 Golimumab for rheumatoid arthritis.rm5""",0.0,PMC2674549.nxml
46371,46371,"""Golimumab 100 mg every four weeks + placebo (oral) versus placebo (injections) + methotrexate: Comparison of Golimumab to Methotrexate""",3.0,"""Golimumab""","""Placebo""",0.123313423936,"""RR""","""Death (24 wk)""",19066176,no sig diff,"""CD008341 v. 2.0 Golimumab for rheumatoid arthritis.rm5""",72.98475472310001,PMC2674549.nxml
46374,46374,"""Golimumab (all doses- 50 mg q4wks, 50 mg q2wks, 100 mg q4wks, 100 mg q2wks) + MTX vs placebo (injectable) + MTX""",1.68117977528,"""Golimumab""","""Placebo""",1.27693290663,"""RR""","""ACR20 (14-24 wk)""",19066176,"sig diff, pos","""CD008341 v. 2.0 Golimumab for rheumatoid arthritis.rm5""",2.2134016769,PMC2674549.nxml
46378,46378,"""Golimumab (all doses- 50 mg q4wks, 50 mg q2wks, 100 mg q4wks, 100 mg q2wks) + MTX vs placebo (injectable) + MTX""",3.27614520311,"""Golimumab""","""Placebo""",1.8733275095599997,"""RR""","""ACR50 (14-24 wk)""",19066176,"sig diff, pos","""CD008341 v. 2.0 Golimumab for rheumatoid arthritis.rm5""",5.72944524494,PMC2674549.nxml
46382,46382,"""Golimumab (all doses- 50 mg q4wks, 50 mg q2wks, 100 mg q4wks, 100 mg q2wks) + MTX vs placebo (injectable) + MTX""",2.9887640449400004,"""Golimumab""","""Placebo""",1.15139353922,"""RR""","""ACR70 (14-24 wk)""",19066176,"sig diff, pos","""CD008341 v. 2.0 Golimumab for rheumatoid arthritis.rm5""",7.75817321538,PMC2674549.nxml
46386,46386,"""Golimumab (all doses- 50 mg q4wks, 50 mg q2wks, 100 mg q4wks, 100 mg q2wks) + MTX vs placebo (injectable) + MTX""",1.6463530756,"""Golimumab""","""Placebo""",1.3342069194,"""RR""","""Good EULAR Response (14-24 wk)""",19066176,"sig diff, pos","""CD008341 v. 2.0 Golimumab for rheumatoid arthritis.rm5""",2.0315278013799998,PMC2674549.nxml
46392,46392,"""Golimumab (all doses- 50 mg q4wks, 50 mg q2wks, 100 mg q4wks, 100 mg q2wks) + MTX vs placebo (injectable) + MTX""",11.2078651685,"""Golimumab""","""Placebo""",2.72644497559,"""RR""","""DAS Remission (14-16 wk)""",19066176,"sig diff, pos","""CD008341 v. 2.0 Golimumab for rheumatoid arthritis.rm5""",46.073272250500004,PMC2674549.nxml
46394,46394,"""Golimumab (all doses- 50 mg q4wks, 50 mg q2wks, 100 mg q4wks, 100 mg q2wks) + MTX vs placebo (injectable) + MTX""",1.8313505177400002,"""Golimumab""","""Placebo""",1.44669021311,"""RR""","""HAQ Change ≥.22 (14 wk)""",19066176,"sig diff, pos","""CD008341 v. 2.0 Golimumab for rheumatoid arthritis.rm5""",2.31828810924,PMC2674549.nxml
46397,46397,"""Golimumab (all doses- 50 mg q4wks, 50 mg q2wks, 100 mg q4wks, 100 mg q2wks) + MTX vs placebo (injectable) + MTX""",1.1346233874299998,"""Golimumab""","""Placebo""",0.959248434101,"""RR""","""Adverse Events (16-24 wk)""",19066176,no sig diff,"""CD008341 v. 2.0 Golimumab for rheumatoid arthritis.rm5""",1.34206133213,PMC2674549.nxml
46401,46401,"""Golimumab (all doses- 50 mg q4wks, 50 mg q2wks, 100 mg q4wks, 100 mg q2wks) + MTX vs placebo (injectable) + MTX""",3.23782771536,"""Golimumab""","""Placebo""",0.941560884338,"""RR""","""Serious Adverse Events (16-24 wk)""",19066176,no sig diff,"""CD008341 v. 2.0 Golimumab for rheumatoid arthritis.rm5""",11.1342011852,PMC2674549.nxml
46405,46405,"""Golimumab (all doses- 50 mg q4wks, 50 mg q2wks, 100 mg q4wks, 100 mg q2wks) + MTX vs placebo (injectable) + MTX""",1.16748595506,"""Golimumab""","""Placebo""",0.7962967023180001,"""RR""","""Infections (16-24 wk)""",19066176,no sig diff,"""CD008341 v. 2.0 Golimumab for rheumatoid arthritis.rm5""",1.71170300126,PMC2674549.nxml
46409,46409,"""Golimumab (all doses- 50 mg q4wks, 50 mg q2wks, 100 mg q4wks, 100 mg q2wks) + MTX vs placebo (injectable) + MTX""",5.23033707865,"""Golimumab""","""Placebo""",0.651331361844,"""RR""","""Serious Infections (16-24 wk)""",19066176,no sig diff,"""CD008341 v. 2.0 Golimumab for rheumatoid arthritis.rm5""",42.0007811061,PMC2674549.nxml
46413,46413,"""Golimumab (all doses- 50 mg q4wks, 50 mg q2wks, 100 mg q4wks, 100 mg q2wks) + MTX vs placebo (injectable) + MTX""",0.0,"""Golimumab""","""Placebo""",0.0,"""RR""","""Tuberculosis (16-24 wk)""",19066176,"sig diff, neg","""CD008341 v. 2.0 Golimumab for rheumatoid arthritis.rm5""",0.0,PMC2674549.nxml
46419,46419,"""Golimumab (all doses- 50 mg q4wks, 50 mg q2wks, 100 mg q4wks, 100 mg q2wks) + MTX vs placebo (injectable) + MTX""",2.24157303371,"""Golimumab""","""Placebo""",0.235789230584,"""RR""","""Cancer (16-24 wk)""",19066176,no sig diff,"""CD008341 v. 2.0 Golimumab for rheumatoid arthritis.rm5""",21.3099201054,PMC2674549.nxml
46423,46423,"""Golimumab (all doses- 50 mg q4wks, 50 mg q2wks, 100 mg q4wks, 100 mg q2wks) + MTX vs placebo (injectable) + MTX""",0.7471910112360001,"""Golimumab""","""Placebo""",0.24647420308200002,"""RR""","""All Withdrawals (14-24 wk)""",19066176,no sig diff,"""CD008341 v. 2.0 Golimumab for rheumatoid arthritis.rm5""",2.26512308506,PMC2674549.nxml
46426,46426,"""Golimumab (all doses- 50 mg q4wks, 50 mg q2wks, 100 mg q4wks, 100 mg q2wks) + MTX vs placebo (injectable) + MTX""",0.933988764045,"""Golimumab""","""Placebo""",0.255702298762,"""RR""","""Withdrawals due to Adverse Events (14-16 wk)""",19066176,no sig diff,"""CD008341 v. 2.0 Golimumab for rheumatoid arthritis.rm5""",3.41152588611,PMC2674549.nxml
46429,46429,"""Golimumab (all doses- 50 mg q4wks, 50 mg q2wks, 100 mg q4wks, 100 mg q2wks) + MTX vs placebo (injectable) + MTX""",0.0,"""Golimumab""","""Placebo""",0.0,"""RR""","""Withdrawals due to Inefficacy (14-24 wk)""",19066176,"sig diff, neg","""CD008341 v. 2.0 Golimumab for rheumatoid arthritis.rm5""",0.0,PMC2674549.nxml
46433,46433,"""Golimumab (all doses- 50 mg q4wks, 50 mg q2wks, 100 mg q4wks, 100 mg q2wks) + MTX vs placebo (injectable) + MTX""",0.0,"""Golimumab""","""Placebo""",0.0,"""RR""","""Death (24-52 wk)""",19066176,"sig diff, neg","""CD008341 v. 2.0 Golimumab for rheumatoid arthritis.rm5""",0.0,PMC2674549.nxml
6478,6478,"""All psychosocial and psychological interventions versus usual care - various study outcomes""",0.848842251126,"""Experimental""","""Control""",0.76046861837,"""RR""","""Depressive symptomatology at final study assessment""",17156466,"sig diff, neg","""CD001134 v. 9.0 Psychosocial and psychological interventions for preventing postpartum depression.rm5""",0.947485734312,PMC1712341.nxml
6494,6494,"""All psychosocial interventions versus usual care - variations in intervention type""",0.848842251126,"""Experimental""","""Control""",0.76046861837,"""RR""","""All psychosocial interventions: depressive symptomatology at final study assessment""",17156466,"sig diff, neg","""CD001134 v. 9.0 Psychosocial and psychological interventions for preventing postpartum depression.rm5""",0.947485734312,PMC1712341.nxml
42811,42811,"""Pre-pregnancy intervention versus routine care""",1.30397678785,"""Intervention group""","""Routine care""",0.8340187663330001,"""RR""","""Baby small-for-gestational age (< 10th percentile)""",17156466,no sig diff,"""CD007536 v. 2.0 Routine pre-pregnancy health promotion for improving pregnancy outcomes.rm5""",2.03874964435,PMC1712341.nxml
42812,42812,"""Pre-pregnancy intervention versus routine care""",9.02301790281,"""Intervention group""","""Routine care""",0.487432878528,"""RR""","""Extremely preterm birth (less than 28 weeks)""",17156466,no sig diff,"""CD007536 v. 2.0 Routine pre-pregnancy health promotion for improving pregnancy outcomes.rm5""",167.027822006,PMC1712341.nxml
42813,42813,"""Pre-pregnancy intervention versus routine care""",1.4153846153799998,"""Intervention group""","""Routine care""",0.772695039258,"""RR""","""Preterm birth (less than 37 weeks)""",17156466,no sig diff,"""CD007536 v. 2.0 Routine pre-pregnancy health promotion for improving pregnancy outcomes.rm5""",2.5926316433900003,PMC1712341.nxml
42814,42814,"""Pre-pregnancy intervention versus routine care""",1.7902580879700003,"""Intervention group""","""Routine care""",0.944784168803,"""RR""","""Birthweight less than 2500 g""",17156466,no sig diff,"""CD007536 v. 2.0 Routine pre-pregnancy health promotion for improving pregnancy outcomes.rm5""",3.3923345959500004,PMC1712341.nxml
42815,42815,"""Pre-pregnancy intervention versus routine care""",2.5127551020400003,"""Intervention group""","""Routine care""",0.49043036439800003,"""RR""","""Congenital anomaly""",17156466,no sig diff,"""CD007536 v. 2.0 Routine pre-pregnancy health promotion for improving pregnancy outcomes.rm5""",12.874280756600001,PMC1712341.nxml
