RowID,Outcome,Comparator,Intervention,Answer,Reasoning,xml_offsets,XML,PMID,Location
 3936115 ,The number of diverticulitis clinical symptom occurrences during 12months,Microencapsulated sodium butyrate (MSB) 300 mg daily,control group was administered placebo,Significantly decreased,"The number of diverticulitis clinical symptom occurrences during 12&nbsp;months of observation was 2 (6.67&nbsp;%) in the MSB group and was significantly lower (p = 0.0425) than the clinical symptoms of diverticulitis reported in the control group (7 occurrences, 31.8&nbsp;%).",17627:17907, 3936115 ,24343275,Unavailable
 3936115 ,the number of abdominal ultrasound examinations performed for suspected diverticulitis and subsequent number of diverticulitis diagnosed based on abdominal US,Microencapsulated sodium butyrate (MSB) 300 mg daily,control group was administered placebo,Significantly decreased,"In comparison to the placebo group, the number of abdominal ultrasound examinations performed for suspected diverticulitis and subsequent number of diverticulitis diagnosed based on abdominal US was significantly lower (1 vs 5, p = 0.0229).",17906:18165, 3936115 ,24343275,Unavailable
 3936115 ,Subjective improvement in observed symptoms based on a single closed-end question (yes or no answer): “Did you observe adequate relief of diverticulosis related to abdominal pain or discomfort within the past 12&nbsp;months?”,Microencapsulated sodium butyrate (MSB) 300 mg daily,control group was administered placebo,Significantly increased,"Subjective improvement in observed symptoms based on a single closed-end question (yes or no answer): “Did you observe adequate relief of diverticulosis related to abdominal pain or discomfort within the past 12&nbsp;months?” was reported to be higher in the treatment group (55.67 vs 22.73&nbsp;%, p = 0.0143).",18502:18820, 3936115 ,24343275,Unavailable
 4282697 ,The 2-year overall survival rate,chemo-immunotherapy (group A),chemotherapy (group B),Significantly increased,The differences were statistically significantly better in group A. The hazard ratio (HR) was 0.229 (p&nbsp;=&nbsp;0.0013).,4379:4509, 4282697 ,25262164,Unavailable
 4282697 ,The 2- and 5-year recurrence-free survival rate,chemo-immunotherapy (group A),chemotherapy (group B),Significantly increased,Those differences were also statistically significant (log-rank test p&nbsp;=&nbsp;0.0020). The HR was 0.423 (p&nbsp;=&nbsp;0.0027) in favor of group A.,4625:4792, 4282697 ,25262164,Unavailable
 4161888 ,Mortality rates,citrate,heparin,No significant difference,"Mortality rates at 28 and 90&nbsp;days did not differ between groups: 22/66 (33%) of citrate-treated patients died versus 25/72 (35%) of heparin-treated patients at 28&nbsp;days, and 27/65 (42%) of citrate-treated patients died versus 29/69 (42%) of heparin-treated patients at 90&nbsp;days (P = 1.00 for both).",6605:6903, 4161888 ,25128022,Unavailable
 4161888 ,independency of renal replacement therapy,citrate,heparin,No significant difference,"Renal outcome, i.e. independency of renal replacement therapy 28&nbsp;days after initiation of CVVH in surviving patients, did not differ between groups: 29/43 (67%) in the citrate-treated patients versus 33/47 (70%) in heparin-treated patients (P = 0.82).",6903:7154, 4161888 ,25128022,Unavailable
 4161888 ,discontinuation,citrate,heparin,Significantly decreased,Heparin was discontinued in 24/73 (33%) of patients whereas citrate was discontinued in 5/66 (8%) of patients (P &lt; 0.001).,7154:7277, 4161888 ,25128022,Unavailable
 4161888 ,survival times,citrate,heparin,Significantly increased,"Filter survival times were superior for citrate (median 46 versus 32&nbsp;hours, P = 0.02), as were the number of filters used (P = 0.002) and the off time within 72&nbsp;hours (P = 0.002).",7277:7511, 4161888 ,25128022,Unavailable
 4236431 ,hearing improvement,gelatin hydrogels impregnated with IGF-1 in the middle ear,four intratympanic injections with dexamethasone,No significant difference,"In the IGF-1 group, 66.7% (95% confidence interval [CI], 52.9–78.6%) of the patients showed hearing improvement compared to 53.6% (95% CI, 39.7–67.0%) of the patients in the Dex group (P = 0.109).",10084:10297, 4236431 ,25406953,Unavailable
 4236431 ,Tympanic membrane perforation,gelatin hydrogels impregnated with IGF-1 in the middle ear,four intratympanic injections with dexamethasone,Significantly decreased,"Tympanic membrane perforation did not persist in any patient in the IGF-1 group, but did persist in 15.5% (95% CI, 7.3–27.4%) of the patients in the Dex group (P = 0.001).",10527:10716, 4236431 ,25406953,Unavailable
 5723032 ,cerebrospinal fluid (CSF) levels,gantenerumab 105&nbsp;mg or 225,placebo,No significant difference,"No significant change in the levels of CSF Aβ42 over 2&nbsp;years of gantenerumab treatment compared with placebo were observed, even though a numerical increase was seen with gantenerumab 225&nbsp;mg at week 104 only.Table 3",41212:41467, 5723032 ,29221491,Unavailable
 65514 ,LDL-cholesterol,"The generic product tested was Eucor©, locally manufactured by Greater Pharma Ltd., Part, Thailand","reference product was Zocor© (Merck Sharp &amp; Dohme, USA)",No significant difference,no significant difference in blood LDL-cholesterol between the first (Eucor©-treated) and the second (Zocor©-treated) groups was observed.,4897:5057, 65514 ,11835697,Unavailable
 65514 ,all tested blood parameters,"The generic product tested was Eucor©, locally manufactured by Greater Pharma Ltd., Part, Thailand","reference product was Zocor© (Merck Sharp &amp;amp; Dohme, USA)",No significant difference,"there was also no statisticaly significant difference in the changes of all tested blood parameters between the two products (randomized block ANOVA, N = 37).",5096:5255, 65514 ,11835697,Unavailable
 5777645 ,HbA1c levels,to peer-led structured patient education,conventional care alone,Significantly decreased,"From baseline to 12 months, the decrease in HbA1c levels was 1.05% (SD = 2.0; CI95%: 1.54;-0.56) in the intervention group compared with 0.15% (SD = 1.7; CI95%: -0.56; 0.26) in the control group, p = 0.006.",13075:13282, 5777645 ,29357380,Unavailable
 5777645 ,Mean BMI change,to peer-led structured patient education,conventional care alone,Significantly decreased,"Mean BMI change was -1.65 kg/m2 (SD = 2.5; CI95%: -2.25; -1.06) in the intervention group and +0.05 kg/m2 (SD = 3.2; CI95%: -0.71; 0.81) in the control group, p = 0.0005.",13283:13454, 5777645 ,29357380,Unavailable
 5777645 ,Mean waist circumference,to peer-led structured patient education,conventional care alone,Significantly decreased,"Mean waist circumference decreased by 3.34 cm (SD = 9.3; CI95%: -5.56;-1.13) in the intervention group and increased by 2.65 cm (SD = 10.3; CI95%: 0.20; 5.09) in the control group, p = 0.0003.",13454:13646, 5777645 ,29357380,Unavailable
 3707772 ,"1,25-diOH-D3 - Vitamin D",protease inhibitor (PI),non-nucleosidic reverse transcriptase inhibitor (NNRTI),No significant difference,"In parallel, the active 1,25-diOH-D3 increased by 25% at 21&nbsp;months, significantly in the NNRTI group. However, the difference between groups of 1,25-diOH D3 increase at 21&nbsp;months was not significant (p = 0.54).",51021:51231, 3707772 ,23809140,Unavailable
 3636954 ,The mean change in alveolar crest level,hydroxyapatite granules Periobone-G,hydroxyapatite granules (control group),Significantly increased,The mean change in alveolar crest level between control and experimental groups was significant (P=0.02).,24418:24657, 3636954 ,23633782,Unavailable
 3636954 ,The mean percentage of original defect resolved,hydroxyapatite granules Periobone-G,hydroxyapatite granules (control group),No significant difference,The mean percentage of original defect resolved when compared between control and experimental groups 9 months postsurgery was not significant (P=0.19) [Figure 13].,24418:24657, 3636954 ,23633782,Unavailable
 4173586 ,patients desaturated,nasal prongs (NP),nasopharyngeal catheter (NC),Significantly increased,"In the Group NP, 32% of patients desaturated [Table 2] against none in Group NC (P = 0.001).",14098:14246, 4173586 ,25886106,Unavailable
 4173586 ,The grades of laryngoscopy,nasal prongs (NP),nasopharyngeal catheter (NC),No significant difference,The grades of laryngoscopy [Table 3] between the two groups are also comparable (P = 0.104).,14430:14579, 4173586 ,25886106,Unavailable
 5438446 ,St George’s Respiratory Questionnaire for COPD (SGRQ-C),EDGE‚ sElf-management anD support proGrammE),usual care,No significant difference,The estimated difference in SGRQ-C at 12 months (EDGE−usual care) was −1.7 with a 95% CI of −6.6 to 3.2 (P=.49).,9451:9581, 5438446 ,28468749,Unavailable
 5438446 ,The relative risk of hospital admission,EDGE‚ sElf-management anD support proGrammE),usual care,No significant difference,"The relative risk of hospital admission for EDGE was 0.83 (0.56-1.24, P=.37) compared with usual care.",9581:9701, 5438446 ,28468749,Unavailable
 5438446 ,Generic health status,EDGE‚ sElf-management anD support proGrammE),usual care,Significantly increased,"Generic health status (EQ-5D, EuroQol 5-Dimension Questionnaire) between the groups differed significantly with better health status for the EDGE group (0.076, 95% CI 0.008-0.14, P=.03).",9701:9904, 5438446 ,28468749,Unavailable
 5438446 ,The median number of visits to general practitioners,EDGE‚ sElf-management anD support proGrammE),usual care,No significant difference,The median number of visits to general practitioners for EDGE versus usual care were 4 versus 5.5 (P=.06),9904:10028, 5438446 ,28468749,Unavailable
 5438446 ,The median number of visits to practice nurses,EDGE‚ sElf-management anD support proGrammE),usual care,No significant difference,"The median number of visits to general practitioners for EDGE versus usual care were 4 versus 5.5 (P=.06) and to practice nurses were 1.5 versus 2.5 (P=.03), respectively.",9905:10110, 5438446 ,28468749,Unavailable
 3647147 ,"vomiting, diarrhoea, or fever","vitamin A +  albendazole,  albendazole alone",vitamin A alone,No significant difference,"No significant differences in vomiting, diarrhoea, or fever were seen between retinol plus albendazole, retinol alone, and albendazole alone.",24319:24462, 3647147 ,23498850,Unavailable
 3647147 ,The proportion with tapeworm eggs (Hymenolepis spp),"vitamin A +  albendazole,  albendazole alone",vitamin A alone,No significant difference,"The proportion with tapeworm eggs (Hymenolepis spp) was, as expected, not significantly reduced.",23799:23912, 3647147 ,23498850,Unavailable
 3647147 ,"weight, height, or haemoglobin","vitamin A +  albendazole,  albendazole alone",vitamin A alone,No significant difference,"When, however, children in the same control village were compared with each other, the presence of faecal eggs was not associated with any significant differences in weight, height, or haemoglobin (table 2);",25593:25842, 3647147 ,23498850,Unavailable
 3636841 ,"Microbial growth,mean total bacterial count (TBC), and total lactobacilli count (TLC)",conventional method,Papacárie® method,No significant difference,"Microbial growth was observed in 36.7% of group A samples and 56.7% of group B samples [Figure 1]. The mean TBC were 0.9 × 102, 1.15 × 102 and LBC were 0.35 × 102, 0.41 × 102, respectively, for group A and B [Figure 2]. Although the mean TBC and LBC in the Conventional method was less than the Papacárie® method the results were not statistically significant (P = 0.36).",9628:10145, 3636841 ,23633794,Unavailable
 3636841 ,The mean cavity entrance size,Papacárie® method (group B),conventional method (group A),Significantly decreased,"The mean cavity entrance size [Figure 3] with group A was 0.98133 mm, and group B was 0.26083 mm (P &lt; 0.001).",10615:10779, 3636841 ,23633794,Unavailable
 3636841 ,The mean preparation time,Papacárie® method (group B),conventional method (group A),Significantly increased,The mean preparation time [Figure 4] for group A was 280.89 s and group B was 1077.60 s (P &lt; 0.001).,10779:10936, 3636841 ,23633794,Unavailable
 3636841 ,behavioral score,Papacárie® method (group B),conventional method (group A),No significant difference,Majority of kids of both group A and B scored 3 [Figure 5] before and after the treatment showing no statistical difference in their behavioral score (P = 1).,11876:12171, 3636841 ,23633794,Unavailable
 3636841 ,preference of treatment,Papacárie® method (group B),conventional method (group A),No significant difference,"Considering the preference 36.7% of children preferred conventional method, 60% preferred Papacárie® , and 3.3% preferred both the methods [Figure 7]. There was no statistical difference in the preference of treatment (P = 0.12).",11876:12171, 3636841 ,23633794,Unavailable
 5741924 ,incidence of GDM and preeclampsia,exercise,no exercise,No significant difference,There were no significant differences in the incidence of GDM and preeclampsia (p &gt; 0.05) between groups in the ITT and per protocol analyses (Table 3).,37657:37870, 5741924 ,29273044,Unavailable
 5741924 ,weight gain,exercise,no exercise,No significant difference,"Women in the intervention group gained less weight compared with those in the control group after 16 weeks of intervention for all three analyses (ITT, per protocol &gt; = 70%, per protocol 100%), but this difference was not statistically significant (Table 4).",41298:41600, 5741924 ,29273044,Unavailable
 5741924 ,proportion of newborns small-for-gestational age and large-for-gestational age,exercise,no exercise,No significant difference,There were no differences in the proportion of newborns small-for-gestational age and large-for-gestational age between intervention and control groups.,46741:46893, 5741924 ,29273044,Unavailable
